ID_Contrato,Nome_Assessoria,Data_Envio_Assessoria,Dias_Em_Atraso_Inicial,Valor_Inadimplente_Inicial,Status_Cobranca,Score_Interno_Risco,Regiao_Cliente
CONTR_2026_08384,Acerta Credito Integrado,2026-03-27,139,2905.34,Acordo Firmado,58.0,Norte
CONTR_2026_08385,Vertice Asset e Cobranca,2026-03-13,102,6969.39,Em Aberto,37.0,Sul
CONTR_2026_08386,Vertice Asset e Cobranca,2026-04-08,77,9739.51,Em Aberto,75.0,Sudeste
CONTR_2026_08387,Vertice Asset e Cobranca,2026-03-14,87,3874.28,Em Aberto,34.0,Nordeste
CONTR_2026_08388,Vertice Asset e Cobranca,2026-03-12,141,3136.18,Insucesso,10.0,Sudeste
CONTR_2026_08389,Nexus Mediacao Financeira,2026-01-30,96,9930.2,Ajuizado,78.0,Centro-Oeste
CONTR_2026_08390,Fenix Recuperacao de Credito,2026-03-23,78,7006.97,Em Aberto,38.0,Sudeste
CONTR_2026_08391,Nexus Mediacao Financeira,2026-04-01,129,3304.54,Em Aberto,61.0,Nordeste
CONTR_2026_08392,Fenix Recuperacao de Credito,2026-01-16,31,4971.56,Em Aberto,66.0,Nordeste
CONTR_2026_08393,Vertice Asset e Cobranca,2026-03-26,59,17403.37,Em Aberto,74.0,Sudeste
CONTR_2026_08394,Acerta Credito Integrado,2026-01-05,65,8128.9,Insucesso,96.0,Sudeste
CONTR_2026_08395,Acerta Credito Integrado,2026-04-29,120,2452.99,Ajuizado,29.0,Nordeste
CONTR_2026_08396,Acerta Credito Integrado,2026-01-29,73,2948.01,Em Aberto,50.0,Sudeste
CONTR_2026_08397,Nexus Mediacao Financeira,2026-02-16,36,2740.93,Em Aberto,65.0,Norte
CONTR_2026_08398,Vertice Asset e Cobranca,2026-04-11,69,10630.87,Acordo Firmado,4.0,Nordeste
CONTR_2026_08399,Acerta Credito Integrado,2026-04-17,75,6328.01,Em Aberto,97.0,Sul
CONTR_2026_08400,Vertice Asset e Cobranca,2026-01-22,87,15266.84,Em Aberto,24.0,Sudeste
CONTR_2026_08401,Vertice Asset e Cobranca,2026-03-19,93,1676.69,Acordo Firmado,41.0,Sudeste
CONTR_2026_08402,Fenix Recuperacao de Credito,2026-02-26,119,1467.02,Em Aberto,22.0,Norte
CONTR_2026_08403,Nexus Mediacao Financeira,2026-03-24,80,6838.17,Acordo Firmado,10.0,Sudeste
CONTR_2026_08404,Nexus Mediacao Financeira,2026-02-04,72,2750.48,Em Aberto,44.0,Nordeste
CONTR_2026_08405,Vertice Asset e Cobranca,2026-03-29,91,6884.24,Em Aberto,60.0,Sul
CONTR_2026_08406,Fenix Recuperacao de Credito,2026-04-16,97,7627.18,Em Aberto,26.0,Nordeste
CONTR_2026_08407,Fenix Recuperacao de Credito,2026-03-01,71,3015.49,Em Aberto,14.0,Centro-Oeste
CONTR_2026_08408,Fenix Recuperacao de Credito,2026-03-11,38,16452.85,Em Aberto,12.0,Nordeste
CONTR_2026_08409,Nexus Mediacao Financeira,2026-03-01,75,8652.52,Acordo Firmado,20.0,Nordeste
CONTR_2026_08410,Vertice Asset e Cobranca,2026-02-27,114,3489.23,Acordo Firmado,98.0,Norte
CONTR_2026_08411,Vertice Asset e Cobranca,2026-01-03,87,3856.15,Acordo Firmado,35.0,Centro-Oeste
CONTR_2026_08412,Vertice Asset e Cobranca,2026-02-03,127,7491.64,Em Aberto,86.0,Nordeste
CONTR_2026_08413,Vertice Asset e Cobranca,2026-02-14,105,3012.29,Insucesso,63.0,Sul
CONTR_2026_08414,Vertice Asset e Cobranca,2026-02-19,74,2950.45,Em Aberto,17.0,Nordeste
CONTR_2026_08415,Fenix Recuperacao de Credito,2026-01-02,134,6102.94,Ajuizado,28.0,Nordeste
CONTR_2026_08416,Fenix Recuperacao de Credito,2026-01-15,63,1923.94,Em Aberto,87.0,Nordeste
CONTR_2026_08417,Acerta Credito Integrado,2026-02-06,39,26260.2,Acordo Firmado,80.0,Nordeste
CONTR_2026_08418,Nexus Mediacao Financeira,2026-01-15,100,2893.03,Em Aberto,87.0,Sudeste
CONTR_2026_08419,Acerta Credito Integrado,2026-03-01,66,3612.12,Em Aberto,51.0,Sudeste
CONTR_2026_08420,Fenix Recuperacao de Credito,2026-04-06,88,2469.72,Acordo Firmado,100.0,Sudeste
CONTR_2026_08421,Nexus Mediacao Financeira,2026-03-26,57,6357.05,Em Aberto,23.0,Sudeste
CONTR_2026_08422,Vertice Asset e Cobranca,2026-03-05,90,1511.98,Acordo Firmado,95.0,Sudeste
CONTR_2026_08423,Fenix Recuperacao de Credito,2026-03-22,104,14342.18,Em Aberto,15.0,Nordeste
CONTR_2026_08424,Fenix Recuperacao de Credito,2026-04-08,108,3011.92,Insucesso,13.0,Nordeste
CONTR_2026_08425,Fenix Recuperacao de Credito,2026-04-06,55,14312.25,Em Aberto,14.0,Sul
CONTR_2026_08426,Vertice Asset e Cobranca,2026-04-24,49,2662.06,Ajuizado,86.0,Nordeste
CONTR_2026_08427,Fenix Recuperacao de Credito,2026-04-21,101,4805.55,Acordo Firmado,9.0,Nordeste
CONTR_2026_08428,Vertice Asset e Cobranca,2026-02-21,78,7140.03,Em Aberto,8.0,Sudeste
CONTR_2026_08429,Vertice Asset e Cobranca,2026-01-23,73,5941.83,Em Aberto,78.0,Sudeste
CONTR_2026_08430,Fenix Recuperacao de Credito,2026-04-09,86,4792.25,Insucesso,71.0,Nordeste
CONTR_2026_08431,Fenix Recuperacao de Credito,2026-02-06,84,8968.42,Ajuizado,67.0,Sul
CONTR_2026_08432,Nexus Mediacao Financeira,2026-04-17,101,4379.05,Em Aberto,100.0,Sul
CONTR_2026_08433,Fenix Recuperacao de Credito,2026-02-10,104,3226.13,Em Aberto,51.0,Sudeste
CONTR_2026_08434,Acerta Credito Integrado,2026-04-11,119,7539.77,Em Aberto,81.0,Sudeste
CONTR_2026_08435,Vertice Asset e Cobranca,2026-02-26,82,15044.7,Acordo Firmado,41.0,Nordeste
CONTR_2026_08436,Fenix Recuperacao de Credito,2026-04-07,119,5798.8,Acordo Firmado,89.0,Sudeste
CONTR_2026_08437,Vertice Asset e Cobranca,2026-01-25,107,2840.5,Em Aberto,87.0,Nordeste
CONTR_2026_08438,Fenix Recuperacao de Credito,2026-04-20,116,8394.44,Em Aberto,75.0,Norte
CONTR_2026_08439,Nexus Mediacao Financeira,2026-02-06,56,8375.84,Em Aberto,32.0,Nordeste
CONTR_2026_08440,Vertice Asset e Cobranca,2026-02-09,86,2752.12,Acordo Firmado,65.0,Centro-Oeste
CONTR_2026_08441,Vertice Asset e Cobranca,2026-03-26,146,3627.66,Em Aberto,27.0,Norte
CONTR_2026_08442,Fenix Recuperacao de Credito,2026-02-15,48,1959.61,Em Aberto,92.0,Sul
CONTR_2026_08443,Nexus Mediacao Financeira,2026-03-01,143,1615.1,Ajuizado,90.0,Nordeste
CONTR_2026_08444,Vertice Asset e Cobranca,2026-04-22,142,9434.73,Acordo Firmado,64.0,Sudeste
CONTR_2026_08445,Fenix Recuperacao de Credito,2026-04-12,111,3530.67,Ajuizado,73.0,Sudeste
CONTR_2026_08446,Nexus Mediacao Financeira,2026-04-14,49,2851.64,Em Aberto,94.0,Sul
CONTR_2026_08447,Nexus Mediacao Financeira,2026-04-08,83,2679.18,Ajuizado,67.0,Nordeste
CONTR_2026_08448,Acerta Credito Integrado,2026-01-19,113,1588.76,Insucesso,95.0,Sudeste
CONTR_2026_08449,Fenix Recuperacao de Credito,2026-04-01,50,22152.98,Acordo Firmado,53.0,Sudeste
CONTR_2026_08450,Acerta Credito Integrado,2026-01-09,110,3486.78,Em Aberto,10.0,Nordeste
CONTR_2026_08451,Nexus Mediacao Financeira,2026-03-10,93,2097.13,Em Aberto,51.0,Sudeste
CONTR_2026_08452,Fenix Recuperacao de Credito,2026-01-05,72,11180.66,Em Aberto,32.0,Nordeste
CONTR_2026_08453,Nexus Mediacao Financeira,2026-03-30,56,7620.85,Em Aberto,65.0,Sudeste
CONTR_2026_08454,Vertice Asset e Cobranca,2026-01-26,133,6632.74,Insucesso,46.0,Nordeste
CONTR_2026_08455,Fenix Recuperacao de Credito,2026-01-19,113,2963.52,Ajuizado,72.0,Nordeste
CONTR_2026_08456,Fenix Recuperacao de Credito,2026-01-30,85,3884.64,Em Aberto,10.0,Sudeste
CONTR_2026_08457,Nexus Mediacao Financeira,2026-04-10,91,10397.0,Ajuizado,88.0,Sudeste
CONTR_2026_08458,Vertice Asset e Cobranca,2026-02-17,81,6306.83,Ajuizado,83.0,Nordeste
CONTR_2026_08459,Vertice Asset e Cobranca,2026-04-22,35,3320.58,Em Aberto,62.0,Sudeste
CONTR_2026_08460,Vertice Asset e Cobranca,2026-01-16,128,1778.62,Em Aberto,71.0,Sudeste
CONTR_2026_08461,Vertice Asset e Cobranca,2026-03-12,96,12726.47,Em Aberto,73.0,Nordeste
CONTR_2026_08462,Fenix Recuperacao de Credito,2026-01-18,118,16765.54,Em Aberto,54.0,Sudeste
CONTR_2026_08463,Vertice Asset e Cobranca,2026-02-25,76,7543.36,Em Aberto,96.0,Nordeste
CONTR_2026_08464,Acerta Credito Integrado,2026-01-21,92,7078.41,Em Aberto,83.0,Centro-Oeste
CONTR_2026_08465,Vertice Asset e Cobranca,2026-01-31,99,5057.81,Em Aberto,39.0,Nordeste
CONTR_2026_08466,Vertice Asset e Cobranca,2026-01-01,120,18991.09,Em Aberto,29.0,Sul
CONTR_2026_08467,Vertice Asset e Cobranca,2026-01-03,143,7123.31,Em Aberto,16.0,Sudeste
CONTR_2026_08468,Nexus Mediacao Financeira,2026-04-05,79,1599.19,Em Aberto,44.0,Sudeste
CONTR_2026_08469,Vertice Asset e Cobranca,2026-01-25,79,1681.06,Acordo Firmado,67.0,Centro-Oeste
CONTR_2026_08470,Fenix Recuperacao de Credito,2026-04-27,82,17762.16,Acordo Firmado,69.0,Sul
CONTR_2026_08471,Fenix Recuperacao de Credito,2026-01-08,72,15548.1,Acordo Firmado,70.0,Nordeste
CONTR_2026_08472,Vertice Asset e Cobranca,2026-03-06,169,5280.37,Insucesso,17.0,Norte
CONTR_2026_08473,Vertice Asset e Cobranca,2026-03-03,39,2404.89,Em Aberto,81.0,Nordeste
CONTR_2026_08474,Fenix Recuperacao de Credito,2026-01-07,170,5579.41,Insucesso,100.0,Nordeste
CONTR_2026_08475,Acerta Credito Integrado,2026-01-07,109,8409.96,Em Aberto,42.0,Sudeste
CONTR_2026_08476,Acerta Credito Integrado,2026-01-08,87,1241.58,Em Aberto,96.0,Norte
CONTR_2026_08477,Fenix Recuperacao de Credito,2026-01-19,64,9852.74,Acordo Firmado,40.0,Sudeste
CONTR_2026_08478,Nexus Mediacao Financeira,2026-01-17,-999,4325.55,Em Aberto,14.0,Centro-Oeste
CONTR_2026_08479,Nexus Mediacao Financeira,2026-01-11,73,4310.31,Em Aberto,32.0,Norte
CONTR_2026_08480,Vertice Asset e Cobranca,2026-04-21,131,4048.52,Acordo Firmado,43.0,Sul
CONTR_2026_08481,Fenix Recuperacao de Credito,2026-04-15,108,7085.78,Em Aberto,77.0,Sudeste
CONTR_2026_08482,Fenix Recuperacao de Credito,2026-02-18,140,2375.2,Insucesso,47.0,Sudeste
CONTR_2026_08483,Fenix Recuperacao de Credito,2026-01-11,81,5865.41,Insucesso,23.0,Nordeste
CONTR_2026_08484,Fenix Recuperacao de Credito,2026-04-12,94,1425.49,Em Aberto,60.0,Sudeste
CONTR_2026_08485,Acerta Credito Integrado,2026-02-10,87,9539.29,Ajuizado,12.0,Nordeste
CONTR_2026_08486,Acerta Credito Integrado,2026-03-03,78,9649.0,Insucesso,86.0,Nordeste
CONTR_2026_08487,Fenix Recuperacao de Credito,2026-04-24,59,3068.96,Insucesso,94.0,Sudeste
CONTR_2026_08488,Nexus Mediacao Financeira,2026-02-21,111,1757.0,Acordo Firmado,58.0,Centro-Oeste
CONTR_2026_08489,Fenix Recuperacao de Credito,2026-03-07,100,8086.65,Em Aberto,22.0,Sudeste
CONTR_2026_08490,Fenix Recuperacao de Credito,2026-03-09,88,4376.41,Em Aberto,64.0,Nordeste
CONTR_2026_08491,Acerta Credito Integrado,2026-04-24,105,14149.13,Insucesso,74.0,Sul
CONTR_2026_08492,Fenix Recuperacao de Credito,2026-04-02,77,3380.79,Em Aberto,12.0,Norte
CONTR_2026_08493,Vertice Asset e Cobranca,2026-04-07,90,10410.29,Acordo Firmado,100.0,Sul
CONTR_2026_08494,Fenix Recuperacao de Credito,2026-03-16,115,1328.25,Em Aberto,92.0,Nordeste
CONTR_2026_08495,Fenix Recuperacao de Credito,2026-03-08,119,8609.49,Em Aberto,87.0,Nordeste
CONTR_2026_08496,Vertice Asset e Cobranca,2026-02-09,135,6869.9,Em Aberto,24.0,Sudeste
CONTR_2026_08497,Vertice Asset e Cobranca,2026-01-05,56,4935.56,Em Aberto,92.0,Nordeste
CONTR_2026_08498,Nexus Mediacao Financeira,2026-04-26,61,13263.44,Em Aberto,72.0,Sudeste
CONTR_2026_08499,Fenix Recuperacao de Credito,2026-03-26,55,15437.53,Insucesso,20.0,Nordeste
CONTR_2026_08500,Vertice Asset e Cobranca,2026-01-22,70,14473.86,Acordo Firmado,51.0,Sudeste
CONTR_2026_08501,Vertice Asset e Cobranca,2026-04-28,79,5754.07,Acordo Firmado,71.0,Sul
CONTR_2026_08502,Vertice Asset e Cobranca,2026-02-06,103,4863.56,Acordo Firmado,23.0,Sul
CONTR_2026_08503,Vertice Asset e Cobranca,2026-01-11,124,2766.52,Acordo Firmado,59.0,Sul
CONTR_2026_08504,Vertice Asset e Cobranca,2026-02-13,78,2084.11,Em Aberto,99.0,Sul
CONTR_2026_08505,Fenix Recuperacao de Credito,2026-03-27,107,5271.99,Insucesso,33.0,Nordeste
CONTR_2026_08506,Acerta Credito Integrado,2026-04-15,128,2003.76,Acordo Firmado,46.0,Sudeste
CONTR_2026_08507,Fenix Recuperacao de Credito,2026-02-22,76,2144.41,Ajuizado,35.0,Sul
CONTR_2026_08508,Nexus Mediacao Financeira,2026-03-18,81,3406.05,Insucesso,22.0,Nordeste
CONTR_2026_08509,Fenix Recuperacao de Credito,2026-04-28,91,2233.57,Em Aberto,34.0,Sudeste
CONTR_2026_08510,Vertice Asset e Cobranca,2026-04-26,39,4683.05,Acordo Firmado,36.0,Sudeste
CONTR_2026_08511,Fenix Recuperacao de Credito,2026-03-02,105,6649.49,Acordo Firmado,26.0,Sudeste
CONTR_2026_08512,Nexus Mediacao Financeira,2026-03-08,53,7185.0,Acordo Firmado,41.0,Sudeste
CONTR_2026_08513,Acerta Credito Integrado,2026-01-13,113,5004.75,Insucesso,10.0,Nordeste
CONTR_2026_08514,Nexus Mediacao Financeira,2026-04-02,77,4888.62,Insucesso,7.0,Nordeste
CONTR_2026_08515,Vertice Asset e Cobranca,2026-04-28,74,4419.99,Em Aberto,42.0,Sudeste
CONTR_2026_08516,Vertice Asset e Cobranca,2026-01-11,60,2606.94,Em Aberto,11.0,Sudeste
CONTR_2026_08517,Vertice Asset e Cobranca,2026-01-11,106,6510.09,Em Aberto,81.0,Sudeste
CONTR_2026_08518,Fenix Recuperacao de Credito,2026-03-26,106,6550.55,Acordo Firmado,72.0,Sudeste
CONTR_2026_08519,Vertice Asset e Cobranca,2026-04-26,76,2677.26,Em Aberto,71.0,Sudeste
CONTR_2026_08520,Acerta Credito Integrado,2026-03-26,143,7229.36,Em Aberto,72.0,Nordeste
CONTR_2026_08521,Vertice Asset e Cobranca,2026-01-07,91,10959.83,Acordo Firmado,97.0,Sudeste
CONTR_2026_08522,Vertice Asset e Cobranca,2026-01-17,89,5715.75,Acordo Firmado,6.0,Nordeste
CONTR_2026_08523,Fenix Recuperacao de Credito,2026-02-17,91,1825.21,Acordo Firmado,46.0,Sul
CONTR_2026_08524,Vertice Asset e Cobranca,2026-01-14,69,3181.99,Em Aberto,5.0,Sul
CONTR_2026_08525,Nexus Mediacao Financeira,2026-03-04,60,1686.9,Acordo Firmado,80.0,Sul
CONTR_2026_08526,Fenix Recuperacao de Credito,2026-03-05,78,2997.9,Em Aberto,45.0,Sul
CONTR_2026_08527,Vertice Asset e Cobranca,2026-04-07,109,2390.93,Acordo Firmado,14.0,Nordeste
CONTR_2026_08528,Acerta Credito Integrado,2026-03-16,34,5244.24,Acordo Firmado,34.0,Nordeste
CONTR_2026_08529,Nexus Mediacao Financeira,2026-03-18,45,3954.29,Em Aberto,56.0,Sudeste
CONTR_2026_08530,Nexus Mediacao Financeira,2026-03-06,71,7612.99,Em Aberto,58.0,Nordeste
CONTR_2026_08531,Fenix Recuperacao de Credito,2026-02-03,36,3455.26,Ajuizado,50.0,Sudeste
CONTR_2026_08532,Fenix Recuperacao de Credito,2026-01-09,47,2040.44,Ajuizado,98.0,Centro-Oeste
CONTR_2026_08533,Nexus Mediacao Financeira,2026-03-18,114,2546.1,Insucesso,89.0,Sul
CONTR_2026_08534,Acerta Credito Integrado,2026-02-06,76,5145.9,Acordo Firmado,86.0,Nordeste
CONTR_2026_08535,Nexus Mediacao Financeira,2026-01-30,64,4187.87,Em Aberto,67.0,Sudeste
CONTR_2026_08536,Vertice Asset e Cobranca,2026-02-10,94,1417.71,Em Aberto,82.0,Nordeste
CONTR_2026_08537,Fenix Recuperacao de Credito,2026-02-14,93,2378.27,Em Aberto,56.0,Nordeste
CONTR_2026_08538,Acerta Credito Integrado,2026-04-11,124,2960.12,Em Aberto,20.0,Sudeste
CONTR_2026_08539,Vertice Asset e Cobranca,2026-02-16,36,7661.46,Em Aberto,13.0,Sul
CONTR_2026_08540,Acerta Credito Integrado,2026-01-07,62,7754.58,Insucesso,98.0,Centro-Oeste
CONTR_2026_08541,Nexus Mediacao Financeira,2026-01-14,72,7186.44,Em Aberto,85.0,Sudeste
CONTR_2026_08542,Nexus Mediacao Financeira,2026-02-17,101,9731.44,Acordo Firmado,93.0,Nordeste
CONTR_2026_08543,Acerta Credito Integrado,2026-01-06,176,11552.6,Em Aberto,73.0,Nordeste
CONTR_2026_08544,Nexus Mediacao Financeira,2026-02-03,107,1568.82,Em Aberto,86.0,Sudeste
CONTR_2026_08545,Vertice Asset e Cobranca,2026-03-21,82,4596.79,Em Aberto,95.0,Sudeste
CONTR_2026_08546,Nexus Mediacao Financeira,2026-04-25,53,2006.48,Insucesso,45.0,Sudeste
CONTR_2026_08547,Acerta Credito Integrado,2026-04-11,49,3385.24,Em Aberto,31.0,Sul
CONTR_2026_08548,Vertice Asset e Cobranca,2026-04-10,117,6641.29,Ajuizado,70.0,Nordeste
CONTR_2026_08549,Vertice Asset e Cobranca,2026-02-15,66,5802.23,Em Aberto,41.0,Nordeste
CONTR_2026_08550,Fenix Recuperacao de Credito,2026-02-28,79,1888.04,Em Aberto,46.0,Centro-Oeste
CONTR_2026_08551,Fenix Recuperacao de Credito,2026-03-11,139,8275.15,Em Aberto,2.0,Nordeste
CONTR_2026_08552,Fenix Recuperacao de Credito,2026-01-08,38,8932.71,Em Aberto,7.0,Nordeste
CONTR_2026_08553,Nexus Mediacao Financeira,2026-01-24,98,1949.37,Em Aberto,12.0,Sudeste
CONTR_2026_08554,Vertice Asset e Cobranca,2026-03-08,62,5981.13,Em Aberto,64.0,Sul
CONTR_2026_08555,Vertice Asset e Cobranca,2026-01-04,139,15723.0,Em Aberto,43.0,Sudeste
CONTR_2026_08556,Nexus Mediacao Financeira,2026-04-06,61,1693.25,Em Aberto,51.0,Nordeste
CONTR_2026_08557,Fenix Recuperacao de Credito,2026-01-01,110,2099.26,Em Aberto,83.0,Sudeste
CONTR_2026_08558,Nexus Mediacao Financeira,2026-02-03,35,8452.02,Acordo Firmado,20.0,Sudeste
CONTR_2026_08559,Acerta Credito Integrado,2026-04-19,136,3254.34,Em Aberto,13.0,Nordeste
CONTR_2026_08560,Acerta Credito Integrado,2026-01-09,117,16769.38,Em Aberto,47.0,Sul
CONTR_2026_08561,Fenix Recuperacao de Credito,2026-03-04,73,6095.66,Em Aberto,85.0,Sul
CONTR_2026_08562,Acerta Credito Integrado,2026-03-17,101,4500.5,Insucesso,26.0,Nordeste
CONTR_2026_08563,Nexus Mediacao Financeira,2026-01-10,118,3259.91,Acordo Firmado,97.0,Sudeste
CONTR_2026_08564,Acerta Credito Integrado,2026-01-10,94,2566.43,Insucesso,58.0,Sudeste
CONTR_2026_08565,Vertice Asset e Cobranca,2026-02-19,78,6449.41,Em Aberto,22.0,Sudeste
CONTR_2026_08566,Nexus Mediacao Financeira,2026-02-13,87,5682.8,Em Aberto,59.0,Sudeste
CONTR_2026_08567,Fenix Recuperacao de Credito,2026-04-28,93,3415.16,Ajuizado,75.0,Sudeste
CONTR_2026_08568,Acerta Credito Integrado,2026-02-17,91,13691.59,Em Aberto,15.0,Nordeste
CONTR_2026_08569,Vertice Asset e Cobranca,2026-03-28,103,8373.3,Em Aberto,51.0,Sudeste
CONTR_2026_08570,Vertice Asset e Cobranca,2026-01-06,59,2705.98,Em Aberto,47.0,Nordeste
CONTR_2026_08571,Vertice Asset e Cobranca,2026-03-29,70,15555.73,Em Aberto,82.0,Nordeste
CONTR_2026_08572,Vertice Asset e Cobranca,2026-01-24,78,8243.5,Ajuizado,31.0,Nordeste
CONTR_2026_08573,Vertice Asset e Cobranca,2026-03-26,104,12570.32,Em Aberto,98.0,Nordeste
CONTR_2026_08574,Vertice Asset e Cobranca,2026-04-30,44,1932.19,Acordo Firmado,29.0,Nordeste
CONTR_2026_08575,Acerta Credito Integrado,2026-04-16,94,1367.77,Em Aberto,41.0,Nordeste
CONTR_2026_08576,Fenix Recuperacao de Credito,2026-04-05,113,4595.42,Em Aberto,81.0,Sul
CONTR_2026_08577,Nexus Mediacao Financeira,2026-04-21,91,4172.42,Ajuizado,18.0,Nordeste
CONTR_2026_08578,Fenix Recuperacao de Credito,2026-02-27,92,11393.57,Insucesso,96.0,Sudeste
CONTR_2026_08579,Vertice Asset e Cobranca,2026-04-15,80,2144.59,Em Aberto,10.0,Sudeste
CONTR_2026_08580,Fenix Recuperacao de Credito,2026-03-05,91,1319.32,Em Aberto,9.0,Nordeste
CONTR_2026_08581,Vertice Asset e Cobranca,2026-04-04,76,4967.12,Em Aberto,52.0,Centro-Oeste
CONTR_2026_08582,Acerta Credito Integrado,2026-02-25,85,2177.44,Acordo Firmado,27.0,Sudeste
CONTR_2026_08583,Acerta Credito Integrado,2026-04-08,76,1453.88,Em Aberto,26.0,Sudeste
CONTR_2026_08584,Fenix Recuperacao de Credito,2026-03-23,84,1312.28,Acordo Firmado,85.0,Sudeste
CONTR_2026_08585,Vertice Asset e Cobranca,2026-01-12,80,1968.28,Insucesso,29.0,Nordeste
CONTR_2026_08586,Vertice Asset e Cobranca,2026-02-04,54,3556.88,Em Aberto,20.0,Sudeste
CONTR_2026_08587,Acerta Credito Integrado,2026-03-12,44,11969.46,Insucesso,73.0,Nordeste
CONTR_2026_08588,Acerta Credito Integrado,2026-04-15,92,8347.57,Ajuizado,68.0,Nordeste
CONTR_2026_08589,Nexus Mediacao Financeira,2026-04-14,108,4976.9,Acordo Firmado,51.0,Sudeste
CONTR_2026_08590,Nexus Mediacao Financeira,2026-03-30,136,4013.62,Acordo Firmado,52.0,Nordeste
CONTR_2026_08591,Acerta Credito Integrado,2026-01-06,122,4242.18,Em Aberto,87.0,Nordeste
CONTR_2026_08592,Fenix Recuperacao de Credito,2026-03-06,117,11998.68,Em Aberto,80.0,Sudeste
CONTR_2026_08593,Vertice Asset e Cobranca,2026-04-20,96,7648.22,Em Aberto,1.0,Nordeste
CONTR_2026_08594,Fenix Recuperacao de Credito,2026-03-21,93,2143.79,Em Aberto,19.0,Sul
CONTR_2026_08595,Acerta Credito Integrado,2026-03-01,66,15244.76,Acordo Firmado,26.0,Sul
CONTR_2026_08596,Nexus Mediacao Financeira,2026-04-22,62,8612.16,Insucesso,59.0,Nordeste
CONTR_2026_08597,Nexus Mediacao Financeira,2026-03-09,95,1373.77,Insucesso,4.0,Sudeste
CONTR_2026_08598,Vertice Asset e Cobranca,2026-01-29,64,4688.36,Acordo Firmado,62.0,Norte
CONTR_2026_08599,Nexus Mediacao Financeira,2026-02-07,87,6489.01,Em Aberto,92.0,Nordeste
CONTR_2026_08600,Nexus Mediacao Financeira,2026-04-21,15,1514.64,Em Aberto,57.0,Nordeste
CONTR_2026_08601,Vertice Asset e Cobranca,2026-04-02,104,3377.51,Insucesso,60.0,Sudeste
CONTR_2026_08602,Acerta Credito Integrado,2026-01-22,58,6424.92,Ajuizado,35.0,Sudeste
CONTR_2026_08603,Acerta Credito Integrado,2026-01-08,47,9666.48,Acordo Firmado,35.0,Nordeste
CONTR_2026_08604,Fenix Recuperacao de Credito,2026-03-04,111,20091.37,Em Aberto,40.0,Nordeste
CONTR_2026_08605,Vertice Asset e Cobranca,2026-04-06,118,1848.44,Acordo Firmado,21.0,Sudeste
CONTR_2026_08606,Vertice Asset e Cobranca,2026-04-07,87,6203.83,Ajuizado,27.0,Nordeste
CONTR_2026_08607,Nexus Mediacao Financeira,2026-01-13,68,12364.81,Acordo Firmado,47.0,Sudeste
CONTR_2026_08608,Fenix Recuperacao de Credito,2026-01-27,111,7510.09,Insucesso,13.0,Nordeste
CONTR_2026_08609,Nexus Mediacao Financeira,2026-01-18,66,6203.79,Em Aberto,51.0,Sudeste
CONTR_2026_08610,Acerta Credito Integrado,2026-01-18,85,2406.68,Insucesso,6.0,Nordeste
CONTR_2026_08611,Vertice Asset e Cobranca,2026-03-18,130,9645.04,Acordo Firmado,31.0,Sudeste
CONTR_2026_08612,Fenix Recuperacao de Credito,2026-03-27,101,5333.29,Acordo Firmado,87.0,Sudeste
CONTR_2026_08613,Vertice Asset e Cobranca,2026-03-03,88,1790.63,Em Aberto,33.0,Nordeste
CONTR_2026_08614,Fenix Recuperacao de Credito,2026-01-14,81,14913.34,Em Aberto,9.0,Sudeste
CONTR_2026_08615,Fenix Recuperacao de Credito,2026-01-11,91,23479.76,Ajuizado,69.0,Nordeste
CONTR_2026_08616,Vertice Asset e Cobranca,2026-04-13,97,5057.41,Em Aberto,44.0,Sul
CONTR_2026_08617,Vertice Asset e Cobranca,2026-04-24,56,8691.25,Em Aberto,58.0,Centro-Oeste
CONTR_2026_08618,Fenix Recuperacao de Credito,2026-04-27,126,5577.1,Acordo Firmado,38.0,Sul
CONTR_2026_08619,Fenix Recuperacao de Credito,2026-03-27,76,3942.69,Em Aberto,44.0,Sul
CONTR_2026_08620,Fenix Recuperacao de Credito,2026-04-10,83,3830.61,Em Aberto,68.0,Sudeste
CONTR_2026_08621,Vertice Asset e Cobranca,2026-01-17,114,17865.03,Em Aberto,32.0,Nordeste
CONTR_2026_08622,Fenix Recuperacao de Credito,2026-02-20,85,3500.56,Acordo Firmado,3.0,Nordeste
CONTR_2026_08623,Nexus Mediacao Financeira,2026-04-06,116,4571.18,Em Aberto,98.0,Sul
CONTR_2026_08624,Acerta Credito Integrado,2026-01-14,88,2628.36,Acordo Firmado,59.0,Nordeste
CONTR_2026_08625,Fenix Recuperacao de Credito,2026-04-16,92,2660.34,Em Aberto,12.0,Nordeste
CONTR_2026_08626,Nexus Mediacao Financeira,2026-02-26,96,3402.05,Em Aberto,100.0,Sudeste
CONTR_2026_08627,Vertice Asset e Cobranca,2026-04-03,101,14136.53,Em Aberto,46.0,Nordeste
CONTR_2026_08628,Acerta Credito Integrado,2026-01-06,106,3725.36,Em Aberto,32.0,Sudeste
CONTR_2026_08629,Vertice Asset e Cobranca,2026-04-24,121,5218.04,Em Aberto,31.0,Sul
CONTR_2026_08630,Nexus Mediacao Financeira,2026-02-26,119,5145.58,Acordo Firmado,13.0,Centro-Oeste
